datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,year,month
2/13/2014 22:15,west kendall,fl,us,circle,4,3-4 seconds,As I was walking back into my apartment&#44 I saw a round white light appear from nowhere and move across the sky super fast.,2/14/2014,25.6789,-80.3175,2014.0,2.0
2/13/2014 23:30,citrus heights,ca,us,oval,120,1-2 minutes,Two lights traveling north in the western sky without sound that stop and fade out.,2/14/2014,38.7072,-121.28,2014.0,2.0
2/14/2014 0:15,portland,or,us,circle,240,4 minutes,Three orange glowing lights in the eastern sky.,2/21/2014,45.5236,-122.675,2014.0,2.0
2/14/2014 1:00,chesnee,sc,us,cigar,180,2-3 minutes,the most unbelievable night of my life.,2/21/2014,35.1483,-81.8611,2014.0,2.0
2/14/2014 5:45,chester,pa,us,light,3600,1 hour,Light over the Delaware.,2/14/2014,39.8494,-75.3561,2014.0,2.0
2/14/2014 6:25,calhoun,ga,us,triangle,2400,40 minutes,UFO object followed us over 5 miles and then when I returned home was seen again across from home.,2/21/2014,34.5025,-84.9511,2014.0,2.0
2/14/2014 6:25,seaside,or,us,disk,2,seconds,Bright spinning disk like with windows on top part.,2/21/2014,45.9933,-123.9214,2014.0,2.0
2/14/2014 9:10,janesville wi/near tripp road,wi,,circle,30,30 seconds,Bright Green Circled Orb descending from sky...,2/21/2014,42.6353,-89.0755,2014.0,2.0
2/14/2014 12:20,upper marlboro,md,us,sphere,20,<20 seconds,Two White Spherical Objects,2/21/2014,38.8158,-76.75,2014.0,2.0
2/14/2014 17:30,columbia,sc,us,oval,60,1 minute,3 light blue lights and an oval shaped craft hovering over columbia sc interstate 26.,2/21/2014,34.0006,-81.035,2014.0,2.0
2/14/2014 18:45,stephens city,va,us,light,2700,45 minutes,Orange lights changing to red lights. Seemed to interact at times.,2/27/2014,39.0833,-78.2183,2014.0,2.0
2/14/2014 19:00,pueblo,co,us,fireball,300,5 minutes,8 orange&#44 bright lights seen in Pueblo&#44 Colorado&#44 skies.,2/21/2014,38.2544,-104.6086,2014.0,2.0
2/14/2014 19:00,winter park,fl,us,other,600,10 minutes,2 Sets of 3 Amber Lights In Triangle Formation Over Winter Park&#44 FL.,2/21/2014,28.5997,-81.3394,2014.0,2.0
2/14/2014 19:40,evans,ga,us,sphere,120,2 minutes,5 orange orbs and 1 red orb seen in evans over evanston subdivision.,2/21/2014,33.5336,-82.1308,2014.0,2.0
2/14/2014 19:45,tucson,az,us,light,900,15 minutes,4 orange glowing light orbs seen low in the sky.,2/21/2014,32.2217,-110.9258,2014.0,2.0
2/14/2014 20:00,ft. denaud,fl,,circle,600,10 minutes,Bright circular object in North sky near Ft. Denaud&#44 FL.,3/18/2014,26.7455,-81.4668,2014.0,2.0
2/14/2014 20:30,greenacres,fl,,sphere,152,152 seconds,Hovering objects in palm beach Florida,2/21/2014,26.6276,-80.1354,2014.0,2.0
2/14/2014 21:00,rio linda,ca,us,circle,50,50 seconds,7 orange lights apperaing&#44 moving in a formation across the sky&#44 then 2 more lights appearing.,2/21/2014,38.6911,-121.4475,2014.0,2.0
2/14/2014 21:19,ridgecrest,ca,us,unknown,180,3 minutes,Silent Blue Light.,2/21/2014,35.6225,-117.67,2014.0,2.0
2/14/2014 21:30,loveland,co,us,unknown,60,1 minute,Hovering aircraft 3 bright white lights.,2/21/2014,40.3978,-105.0744,2014.0,2.0
2/14/2014 21:30,yuba city,ca,us,light,2700,45 minutes,Five blinking white lights flying slowly in one small area of the sky. One light stayed in the center. Observed for 45 min.,2/21/2014,39.1406,-121.6158,2014.0,2.0
2/14/2014 21:34,mineral bluff,ga,us,cigar,7200,2 hours,((HOAX??))  I saw 3 cigar figures floating 2&#44000 ft over me.  They flew away and came back 5 min. later.  They were there for 2 hours&#33,2/21/2014,34.9144,-84.2767,2014.0,2.0
2/14/2014 21:45,raleigh,nc,us,sphere,180,3 minutes,Two silent&#44 pulsating red orbs slowly moving due north near downtown Raleigh at low altitude.,2/21/2014,35.7719,-78.6389,2014.0,2.0
2/14/2014 21:45,santa cruz,ca,us,unknown,600,5-10 minutes,Balls of bright orange lights seen hovering over city and disappearing up into sky from Santa Cruz Lighthouse.,2/27/2014,36.9742,-122.0297,2014.0,2.0
2/14/2014 22:00,exton,pa,us,unknown,600,10 minutes,Strange objects over Route 30 Bypass in Exton Pa.,2/21/2014,40.0289,-75.6211,2014.0,2.0
2/14/2014 22:00,newport beach,ca,us,fireball,180,3 minutes,fire ball in sky moving like an aircraft high in sky but then floated southwards and burned out.,2/21/2014,33.6189,-117.9281,2014.0,2.0
2/14/2014 22:00,philadelphia,pa,us,fireball,300,5 minutes,Saw 4 objects like bright fireballs coming from east flying toward west didn&#39t have make a sound like a helicopter or airplane then dis,2/21/2014,39.9522,-75.1642,2014.0,2.0
2/14/2014 22:00,salt lake city,ut,us,fireball,420,7 minutes,Object seemingly on fire hovering over salt lake airport.,2/21/2014,40.7608,-111.8903,2014.0,2.0
2/14/2014 22:00,san francisco,ca,us,light,900,15 minutes,Red lights in NW San Francisco sky.,2/21/2014,37.775,-122.4183,2014.0,2.0
2/14/2014 22:08,kirkland,wa,us,circle,60,~1 minute,Circular&#44 glowing orange/reddish orange&#44 no sound&#44 speed was slow and consistent&#44 heading north&#44 the background....night time&#44 clear sk,2/21/2014,47.6817,-122.2075,2014.0,2.0
2/14/2014 22:30,lebanon,pa,us,fireball,300,~5 minutes,Bright fireball sighted and followed&#44 then minutes later it dissapeared.,2/21/2014,40.3408,-76.4117,2014.0,2.0
2/15/2014 1:30,santa ana,ca,us,egg,360,4-6 minutes,Orange glowing egg in the sky over Orange County.,2/27/2014,33.7456,-117.8669,2014.0,2.0
2/15/2014 1:59,city of industry,ca,,unknown,122,2:02,Strange aircraft with bright red flashing lights.,2/21/2014,34.0197,-117.9587,2014.0,2.0
2/15/2014 5:40,lake ft phantom,tx,,circle,2700,45 minutes,Currently watching a disc like object hover over what looks like ft phantom lake or just south there of. Object has changed colors 3 ti,2/21/2014,32.5946,-99.68700000000001,2014.0,2.0
2/15/2014 8:20,potzberg,,,disk,20,20 seconds,Two silver disks in sky off autobahn,2/21/2014,49.4913,7.405,2014.0,2.0
2/15/2014 18:14,arvada,co,us,triangle,120,2 minutes,Red Orbs.,2/21/2014,39.8028,-105.0869,2014.0,2.0
2/15/2014 19:00,juno beach,fl,us,fireball,1200,20 minutes,Two hovering parallel lights over ocean.,2/21/2014,26.8794,-80.0536,2014.0,2.0
2/15/2014 19:00,rancho cucamonga,ca,us,cylinder,60,1 minute,Aluminate Object in sky Rancho Cucamonga.,2/21/2014,34.1064,-117.5922,2014.0,2.0
2/15/2014 19:23,wabash,in,us,fireball,300,5 minutes,Giant red/orange glowing ball in night sky along horizon that had a duration of 5 minutes.,2/21/2014,40.7978,-85.8206,2014.0,2.0
2/15/2014 20:12,pasadena,md,us,light,60,1 minute,Three UFOs seen in Maryland 8:12pm est two orange glowing orb shapped one cigar shaped.,2/21/2014,39.1072,-76.5714,2014.0,2.0
2/15/2014 20:30,perry,ga,us,formation,90,1.5 minutes,Yellowish-Red formation of 6+ soundless - high speed objects.,2/21/2014,32.4581,-83.7317,2014.0,2.0
2/15/2014 20:45,las vegas,nv,us,fireball,120,2 minutes,Las Vegas ball of fire 2/15/2014.,2/21/2014,36.175,-115.1364,2014.0,2.0
2/15/2014 21:45,ford,va,,light,30,30 seconds,Round fast white light object soaring in&#44 out and diagonal. Bursted back in sky.,3/18/2014,37.1749,-77.7695,2014.0,2.0
2/15/2014 22:30,lakeland,fl,us,fireball,1800,30 minutes,Three individuals witnessed seven Orange orbs within 20 minutes moving from the Northwest and going towards the South. They were orange,2/21/2014,28.0392,-81.95,2014.0,2.0
2/15/2014 23:20,palm city,fl,us,oval,15,15 seconds,Orange glowing orb traveling over central Martin County&#44 Florida.,2/21/2014,27.1675,-80.2664,2014.0,2.0
2/15/2014 23:30,boynton beach,fl,us,triangle,600,10 minutes,6 orange triangular craft flying north to south&#44 flying in pairs of 2&#44 about a minute apart....very bright and very fast.,2/21/2014,26.525,-80.0667,2014.0,2.0
2/15/2014 23:45,sequim,wa,us,changing,2700,45 minutes,Shimmering multicolored light/sphere changes to circular configuration of lights and then back to sphere.,2/21/2014,48.0797,-123.1006,2014.0,2.0
2/16/2014 3:30,sacramento,ca,us,cigar,60,1 minute,At roughly 3:30 a.m. pacific standard time I witnessed three lights moving in a westward direction at longitude -121.342 latitude 38.70,2/21/2014,38.5817,-121.4933,2014.0,2.0
2/16/2014 15:00,custer,wi,us,circle,10,10 seconds,Shimmering &quot;liquid-like-metallic&quot; disc.,2/21/2014,44.5106,-89.4261,2014.0,2.0
2/16/2014 16:00,lantana,fl,us,other,3600,>1 hour,Hovering over the ocean.,2/27/2014,26.5864,-80.0522,2014.0,2.0
2/16/2014 17:25,edison,nj,us,oval,10,10 seconds,A oval shaped object silver in color flew behind clouds and never came out the other side.,2/21/2014,40.5186,-74.4125,2014.0,2.0
2/16/2014 19:30,elk grove,ca,us,sphere,180,1-3 minutes,Small Orange Sphere seen near Sacramento.,2/21/2014,38.4089,-121.3706,2014.0,2.0
2/16/2014 20:00,cambria,ca,us,circle,240,4 minutes,8 very bright orange/red round roused in straight line over west sky over Cambria CA.&#44 coast then faded away; seen by 4.,2/21/2014,35.5642,-121.0797,2014.0,2.0
2/16/2014 20:15,bangalore (india),,,diamond,120,2 minutes,Diamond form 5 lights with 1 tail following the primary triangle.,2/21/2014,12.9716,77.5946,2014.0,2.0
2/16/2014 21:10,woodland,wa,us,unknown,600,10 minutes,Cascading multi-colored lights in clouds.,2/21/2014,45.9047,-122.7428,2014.0,2.0
2/16/2014 21:45,pismo,ca,,egg,15,15 seconds,Pismo beach sighting orange in color egg or oval shaped Appear to be a star then started moving in a direction changed direction.,2/21/2014,37.4229,-122.0873,2014.0,2.0
2/16/2014 23:00,surprise,az,us,other,1800,30 minutes,Not an object; strange contrail-type cloud &quot;fingers&quot; stretching from east to west.,2/21/2014,33.6306,-112.3325,2014.0,2.0
2/17/2014 0:14,cusseta &amp; fairfax,al,,light,900,15 minutes,Strange lights in the country.,3/18/2014,32.8003,-85.1982,2014.0,2.0
2/17/2014 0:32,atwater,ca,us,other,300,5 minutes,Strange occurance.,2/21/2014,37.3478,-120.6081,2014.0,2.0
2/17/2014 0:40,winter park,fl,us,changing,180,3 minutes,Walking my dog around midnight I noticed a bright orange round (ball) moving north&#44  It appeared to flames coming from the rear. moved,2/21/2014,28.5997,-81.3394,2014.0,2.0
2/17/2014 11:00,bowie,md,us,light,240,3-4 minutes,Bright white light moving rapidly in daytime followed by aircrafts.,2/21/2014,39.0067,-76.7794,2014.0,2.0
2/17/2014 13:00,keaton beach,fl,us,oval,60,1 minute,Black Drone with highly advanced propulsion system.,2/21/2014,29.8242,-83.595,2014.0,2.0
2/17/2014 15:40,fresno,ca,us,unknown,120,1-2 minutes,Close to an airport but so loud it sounded like right over the neighborhood .,2/21/2014,36.7478,-119.7714,2014.0,2.0
2/17/2014 18:30,milwaukie,or,us,triangle,60,1 minute,Triangle-shaped with lights.,2/21/2014,45.4464,-122.6381,2014.0,2.0
2/17/2014 19:35,beaverbank (canada),ns,,unknown,30,30+ seconds,Constant green light with flashing red.,2/21/2014,44.8019,-63.6881,2014.0,2.0
2/17/2014 20:00,collegeville,pa,us,light,3600,1 hour,Spot light in sky.,2/21/2014,40.1856,-75.4519,2014.0,2.0
2/17/2014 21:00,boise,id,us,light,5,5 seconds,3 lights&#44 2 white with 1 red in between seen moving east to west to east then north as it disappeared.,2/21/2014,43.6136,-116.2025,2014.0,2.0
2/17/2014 21:15,salt lake city,ut,us,fireball,60,1 minute,Orange balls in formation over Salt Lake City Valley.,2/21/2014,40.7608,-111.8903,2014.0,2.0
2/17/2014 22:00,dallas,tx,us,triangle,180,3 minutes,Triangle UFO in Dallas.,2/21/2014,32.7833,-96.8,2014.0,2.0
2/17/2014 22:30,hopewell,va,us,triangle,600,10 minutes,UFO above my home.,2/21/2014,37.3042,-77.2875,2014.0,2.0
2/17/2014 22:50,pembroke,ma,us,circle,90,90 seconds,Aircraft with 10-15 yellow orange lights on it all evenly spaced apart went across the sky.,2/21/2014,42.0714,-70.8097,2014.0,2.0
2/18/2014 1:40,fairmont,wv,us,light,300,~5 minutes,Three smooth gliding amber lights;no blinkers&#44two kept same distance apart moving WSW to ESE as moon stayed still while one followed.,2/21/2014,39.485,-80.1428,2014.0,2.0
2/18/2014 2:22,danville,ca,us,,15,15 seconds,Bright hazy bluish green flashes of light in the northern part of the sky.,2/21/2014,37.8217,-121.9989,2014.0,2.0
2/18/2014 6:20,lihue,hi,us,diamond,1200,20 minutes,Orb with lights.,2/21/2014,21.9811,-159.3711,2014.0,2.0
2/18/2014 8:15,toney,al,us,disk,1500,25 minutes,((HOAX??))  I was a ufo house size ship that was on the tree line in my neighborhood when it was flashing this beam of light.,2/21/2014,34.8981,-86.7336,2014.0,2.0
2/18/2014 8:15,toney,al,us,oval,1500,25 minutes,UFO sighting in hazel green&#44 Toney&#44 Alabama.,2/21/2014,34.8981,-86.7336,2014.0,2.0
2/18/2014 9:46,tampa,fl,us,circle,180,3 minutes,On Tuesday 2/18/2014 on or about 9:46 am while standing on my front porch me and my nephew were observing this  commercial southwest ai,2/21/2014,27.9472,-82.4586,2014.0,2.0
2/18/2014 10:50,cape canaveral,fl,us,cylinder,600,10 minutes,Silver cylinder over Cape Canaveral&#44 Fl.,2/21/2014,28.4056,-80.605,2014.0,2.0
2/18/2014 16:25,warr acres,ok,us,cone,20,20 seconds,White UFO in nw Oklahoma City.,2/21/2014,35.5225,-97.6186,2014.0,2.0
2/18/2014 18:00,houston,tx,us,disk,480,6-8 minutes,Silver disc on the right of me and then golden disc on the left of me.,2/21/2014,29.7631,-95.3631,2014.0,2.0
2/18/2014 18:45,torquay (uk/england),,gb,other,600,10 minutes,Star Shape White light no trails no colours no sound Smaller dimmer white giving chase.,2/21/2014,50.45,-3.5,2014.0,2.0
2/18/2014 18:55,chicago,il,us,cigar,120,2 minutes,On 18 February 2014&#44 at 6:55 p.m&#44  my adult daughter and I were taking out the garbage.  We stepped into the alley&#44 emptied the cans&#44 a,2/21/2014,41.85,-87.65,2014.0,2.0
2/18/2014 19:16,tucson,az,us,light,30,30 seconds,REPORT FROM ATP PILOT:  3 orange orbs size&#44 distance&#44 altitude unknown WSW of Picture Rocks&#44 visible 30 secs&#44 then blinked out.,2/21/2014,32.2217,-110.9258,2014.0,2.0
2/18/2014 19:35,richmond,in,us,fireball,120,2 minutes,Red fireball object seen over east central Indiana.,2/21/2014,39.8289,-84.8903,2014.0,2.0
2/18/2014 20:50,wentzville,mo,us,triangle,15,15 seconds,Dark gray boomerang craft&#44 no lights&#44 gliding across Wentzville&#44 MO&#44 sky.,2/21/2014,38.8114,-90.8528,2014.0,2.0
2/18/2014 22:00,mardela springs,md,us,light,10,10 seconds,One star-like light turned sharp and sped up three-fold straight down towards horizon.,2/21/2014,38.4597,-75.7594,2014.0,2.0
2/18/2014 22:30,lame deer,mt,us,unknown,600,10 minutes,Orange lights slowly from south to north.,2/21/2014,45.6231,-106.6661,2014.0,2.0
2/18/2014 23:20,fallbrook,ca,us,circle,240,4 minutes,Orange orb with some intelligence.,2/21/2014,33.3764,-117.2503,2014.0,2.0
2/19/2014 0:30,palm city,fl,us,fireball,120,2 minutes,More than 1 sighting this week.,2/27/2014,27.1675,-80.2664,2014.0,2.0
2/19/2014 3:00,albuquerque,nm,us,unknown,180,3 minutes,My mom who was up late last night and described an illumination very bright light from the sky which lit up her neighborhood.,2/21/2014,35.0844,-106.6506,2014.0,2.0
2/19/2014 3:00,anchorage,ak,us,flash,60,1 minute,Red Flashing UFO Hovering and slowly moving right to left.,2/27/2014,61.2181,-149.9003,2014.0,2.0
2/19/2014 5:15,mukwonago,wi,us,diamond,300,5 minutes,Brilliant bright diamond shaped light just sitting in the souther sky.,2/21/2014,42.8667,-88.3333,2014.0,2.0
2/19/2014 7:12,boise,id,us,circle,2.5,2.5 seconds,Bright Balls moving quickly across Treasure Valley sky&#44 disappearing behind the foothills.,2/21/2014,43.6136,-116.2025,2014.0,2.0
2/19/2014 11:00,augusta,ga,us,cross,900,15 minutes,((HOAX??))  Quad-chopper sighting&#44 perfect straight path for aprox 6-8 miles.,2/21/2014,33.4708,-81.975,2014.0,2.0
2/19/2014 15:17,columbia,sc,us,changing,45,45 seconds,Round changing shape UFO with multiple fins spotted flying over Columbia South Carolina near forest acres.,2/21/2014,34.0006,-81.035,2014.0,2.0
2/19/2014 18:00,moneta,va,us,formation,600,10 minutes,((NUFORC Note:  Source of report provides no information about the sighting.  Chooses to remain totally anonymous.  PD)),2/21/2014,37.1811,-79.6175,2014.0,2.0
2/19/2014 18:15,huntingtown,md,us,light,240,3-4 minutes,Light in the sky&#44 changing color&#44 too fast and maneuverable for air craft.,2/21/2014,38.6158,-76.6133,2014.0,2.0
2/19/2014 18:15,raleigh,nc,us,flash,45,45 seconds,Bright light flash and satellite like movements in night sky over NW Raleigh&#44 North Carolina on the evening of February 19&#44 2014.,2/21/2014,35.7719,-78.6389,2014.0,2.0
2/19/2014 20:00,monterey bay,ca,,fireball,120,2 minutes,Orange fire ball spotted over the Monterey Bay along with another craft of orange color.,2/21/2014,36.8782,-121.9473,2014.0,2.0
2/19/2014 20:00,tucson,az,us,light,3,3 seconds,Two red blinking lights for a few seconds.,2/21/2014,32.2217,-110.9258,2014.0,2.0
2/19/2014 20:30,maricopa,az,us,light,2700,30-45 minutes,Orange lights (possibly flares).,2/21/2014,33.0581,-112.0469,2014.0,2.0
2/19/2014 20:30,moncks corner,sc,us,sphere,20,~20 seconds,Bright red-orange sphere seen by homeowner from back yard.  ((NUFORC Note:  Missile launch??  PD)),2/21/2014,33.1958,-80.0133,2014.0,2.0
2/19/2014 20:45,bakersfield,ca,us,triangle,420,7 minutes,Strange low flying object in nights sky.,2/21/2014,35.3733,-119.0178,2014.0,2.0
2/19/2014 21:20,houston,tx,us,unknown,600,10 minutes,Yellow &amp; blinking green; then solid green and red. Hovered; fast vertical &amp; horizontal up and downs&#44 turns and arches complex maneuvers,2/21/2014,29.7631,-95.3631,2014.0,2.0
2/20/2014 2:30,maricopa,az,us,light,2,seconds,Bright green/blue ball traveling either west or straight down.,2/21/2014,33.0581,-112.0469,2014.0,2.0
2/20/2014 2:35,savannah,ga,us,oval,5,5 seconds,I enjoy stargazing and have never seen anything remotely like this before.,2/21/2014,32.0833,-81.1,2014.0,2.0
2/20/2014 6:50,wilmington,de,us,chevron,15,15 seconds,Chevron shaped object with string of lights hovering for about ten seconds. Object then very slowly moved away and out of sight.,2/21/2014,39.7458,-75.5469,2014.0,2.0
2/20/2014 8:30,riverbank,ca,us,light,45,45 seconds,Bright white lights that travel very smoothly across the skies and disappear slowly.  ((NUFORC Note:  Satellites??  PD)),2/21/2014,37.7361,-120.9344,2014.0,2.0
2/20/2014 9:00,orlando,fl,us,circle,300,5 minutes,I WATCHED THIS CIRCLE OBJECT MOVE FROM ONE SIDE OF THE SKY SLOWLY TO THE OTHER END. AND JUST STOPPED AND HOVERED THERE FOR 5 MINS BEFO,2/27/2014,28.5381,-81.3794,2014.0,2.0
2/20/2014 18:30,fountain,co,us,circle,30,30 seconds,Dark circular object surrounded by fiery&#44 reddish color.,2/21/2014,38.6822,-104.7003,2014.0,2.0
